"","X","Y","Z","dataset"
"38",0.292001483321656,-0.872612900100648,-0.0338119666666898,"D1"
"39",0.815701483283192,0.208487099967897,-0.160211966666793,"D1"
"40",0.656101483327802,0.690187099389732,0.147988033333149,"D1"
"41",-0.228598516667262,-0.807712900452316,0.0755880333331334,"D1"
"42",-0.195298516715411,-0.651512900367379,0.0422880333335343,"D1"
"43",-0.208698516711593,-1.17901290021837,0.07188803333338,"D1"
"44",-0.193198516673874,0.522387099452317,0.294288033333487,"D1"
"45",-0.107598516682629,-1.09091289993376,0.0552880333334542,"D1"
"46",0.743401483283378,0.22528709936887,-0.132211966666546,"D1"
"47",0.0460014833370224,-0.316212899982929,-0.511711966666553,"D1"
"48",1.06100148329278,0.593287100084126,0.118488033333506,"D1"
"49",-0.403198516694829,-0.393312900327146,-0.470411966666688,"D1"
"50",0.498401483288035,0.106287099421024,-0.305911966666827,"D1"
"51",-0.718898516672198,-0.53221289999783,-0.256711966666444,"D1"
"52",-0.302098516665865,-1.07451289985329,0.0771880333331865,"D1"
"53",-0.517398516705725,-0.0207128999754786,0.0699880333331748,"D1"
"54",-0.582198516698554,-0.0434129005298018,0.0727880333333815,"D1"
"55",0.826901483291294,0.221387099474669,-0.151511966666476,"D1"
"56",-0.63679851667257,-0.647012900561094,-0.252711966666539,"D1"
"57",0.163501483330037,-0.262012899853289,-0.549011966666512,"D1"
"58",-0.398498516704421,-0.538712900131941,-0.270511966666618,"D1"
"59",0.494701483286917,0.167587099596858,-0.13281196666685,"D1"
"60",0.451701483281795,0.478687100112438,0.0555880333331515,"D1"
"61",0.217801483289804,0.747887100093067,0.131088033333526,"D1"
"62",0.390801483299583,0.764787100255489,0.161388033333424,"D1"
"63",0.0720014832913876,0.725987100042403,0.152788033333309,"D1"
"64",0.379501483286731,-0.534012900665402,-0.112411966666514,"D1"
"65",0.0845014833030291,-1.00001289974898,8.80333332133887e-05,"D1"
"66",1.08970148331719,1.00738709978759,0.187788033333163,"D1"
"67",0.517401483317371,0.363787099719048,-0.079411966666612,"D1"
"68",-0.484298516705167,-0.217012899927795,-0.197911966666652,"D1"
"69",-0.311898516665678,0.111287100240588,0.111988033333546,"D1"
"70",-0.256998516677413,0.0275870999321342,0.00278803333321775,"D1"
"71",0.618201483332086,0.421287099830806,0.0592880333333596,"D1"
"72",-0.233198516711127,-0.709712900221348,0.0634880333332148,"D1"
"73",0.968701483332552,0.923987099900842,0.11508803333345,"D1"
"74",-0.235098516684957,-0.376312900334597,-0.501111966666485,"D1"
"75",-0.0385985166649334,0.471487100236118,0.157488033333266,"D1"
"76",-0.522898516675923,-0.744912900030613,-0.0370119666667961,"D1"
"77",0.512601483322214,-0.871312900446355,-0.104311966666501,"D1"
"78",-0.150898516702,0.548787100240588,0.369588033333457,"D1"
"79",0.203901483328082,0.272187099792063,-0.0611119666668856,"D1"
"80",0.282901483296882,-0.750212900340557,0.0505880333334972,"D1"
"81",-0.774198516679462,-0.366612900048494,-0.0191119666665145,"D1"
"82",0.182501483301166,0.650787100195885,0.139088033333337,"D1"
"83",-0.0805985166807659,0.127787100151181,-0.193611966666595,"D1"
"84",-0.361998516716994,-0.625212900340557,-0.268711966666615,"D1"
"85",0.497901483322494,0.207987099885941,-0.114811966666821,"D1"
"86",1.15980148332892,0.657287099398673,0.144988033333448,"D1"
"87",-0.691198516695295,0.211987099610269,0.522688033333452,"D1"
"88",-0.720698516699485,0.21088709961623,0.511188033333383,"D1"
"89",1.28690148331225,1.00138709973544,0.151488033333408,"D1"
"90",0.968801483337302,0.687587100081146,0.230088033333232,"D1"
"91",0.525501483294647,0.398787099868059,-0.0407119666665494,"D1"
"92",0.141501483332831,-0.421912900172174,-0.409911966666641,"D1"
"93",0.992501483298838,1.09358709957451,0.156488033333517,"D1"
"94",-0.790498516696971,-0.482312900014222,-0.0335119666665378,"D1"
"95",0.518301483301912,0.94498709961772,0.133688033333328,"D1"
"96",0.323701483313926,-0.536712899804115,-0.101811966666446,"D1"
"97",0.0256014832993969,0.646387100219727,0.272288033333552,"D1"
"98",-0.58829851669725,0.240087099373341,0.438088033333315,"D1"
"99",0.749201483326033,0.183687100186944,-0.159311966666792,"D1"
"100",-0.235198516689707,-1.12061289977282,0.0710880333331261,"D1"
"101",-0.103098516701721,0.0692870998755097,-0.280511966666836,"D1"
"102",1.30290148331551,0.996987099759281,0.150288033333254,"D1"
"103",0.434301483328454,0.634087099693716,0.136988033333182,"D1"
"104",0.859701483335812,0.978887099772692,0.114388033333398,"D1"
"105",-0.674198516702745,-0.241512900218368,-0.0613119666668354,"D1"
"106",0.868001483322587,1.04108709935099,0.117688033333252,"D1"
"107",-0.0700985167059116,0.499487100169063,0.20968803333335,"D1"
"108",-0.765598516678438,-0.702212899923325,-0.174411966666867,"D1"
"109",-0.708198516687844,-0.051612900570035,0.106588033333537,"D1"
"110",0.280501483299304,0.772787099704146,0.137788033333436,"D1"
"111",-0.669798516668379,-0.315412900410593,-0.25171196666679,"D1"
"112",-0.543298516713548,-0.413812899962068,-0.30771196666683,"D1"
"113",0.252501483308151,-0.664912899956107,0.0618880333331617,"D1"
"114",-0.930098516691942,-0.767612900584936,0.0118880333334346,"D1"
"115",-0.320498516666703,-0.0564128998667002,-0.300511966666818,"D1"
"116",-0.484098516695667,0.11548709962517,0.227188033333277,"D1"
"117",0.00790148333180696,0.556387099437416,0.195488033333277,"D1"
"118",0.304401483328547,-0.555112900212407,-0.0770119666667597,"D1"
"119",0.945701483287849,0.585287099704146,0.241888033333453,"D1"
"120",0.157901483296882,-0.817012900486588,0.0729880333333313,"D1"
"121",1.16740148328245,1.02278709970415,0.183588033333308,"D1"
"122",-0.66749851667555,-0.763212900608778,-0.0475119666666615,"D1"
"123",0.749501483282074,0.336587099358439,-0.0288119666665807,"D1"
"124",-0.463198516692501,-0.131612900644541,-0.0113119666666535,"D1"
"125",-0.557998516713269,0.411287100054324,0.424188033333394,"D1"
"126",-0.429398516716901,-0.982112900353968,0.106288033333385,"D1"
"127",0.205401483282913,0.300187099725008,-0.00741196666649557,"D1"
"128",-0.850298516685143,-0.500512899830937,0.163388033333376,"D1"
"129",-0.0640985167119652,-0.917412900365889,0.0305880333335153,"D1"
"130",-0.644798516703304,0.105087099596858,0.420088033333286,"D1"
"131",-0.758298516680952,0.236487099900842,0.510688033333281,"D1"
"132",1.00140148331411,0.836487099528313,0.170288033333236,"D1"
"133",0.258801483316347,-0.0456129005178809,-0.526111966666576,"D1"
"134",-0.455298516666517,0.340887099504471,0.387488033333284,"D1"
"135",0.19340148329502,-0.567212900146842,-0.0621119666666345,"D1"
"136",1.15210148331244,0.904987099580467,0.163988033333226,"D1"
"137",0.406001483323053,0.147887099534273,-0.285411966666743,"D1"
"138",0.414701483328827,-0.796312900260091,-0.0624119666667866,"D1"
"139",0.482901483308524,0.393487099558115,-0.0348119666668936,"D1"
"140",0.0044014832819812,-0.343212899751961,-0.504911966666896,"D1"
"141",-0.32359851669753,0.442787099629641,0.313088033333315,"D1"
"142",-0.414998516673222,-0.741212899796665,0.0468880333332891,"D1"
"143",0.412101483321749,-0.561112900264561,-0.124111966666533,"D1"
"144",-0.628198516671546,0.13068709988147,0.432288033333407,"D1"
"145",0.808601483295206,1.01408709958196,0.148088033333352,"D1"
"146",0.838201483304147,0.994887099601328,0.121988033333309,"D1"
"147",0.328501483309083,0.314087099395692,0.0637880333333669,"D1"
"148",-0.346798516693525,-0.0726129002869129,-0.305111966666573,"D1"
"149",-0.765598516678438,-0.550512900575995,-0.232311966666657,"D1"
"150",-0.0959985167137347,0.0992871001362801,-0.228211966666549,"D1"
"151",-1.05149851669557,-0.685012900270522,0.0618880333331617,"D1"
"152",-0.0423985166708007,-0.692812900058925,0.0702880333333269,"D1"
"153",0.31740148330573,0.759787099435925,0.155388033333111,"D1"
"154",-0.541198516672011,0.271487100049853,0.424788033333243,"D1"
"155",0.338101483299397,0.288987100124359,0.00798803333327669,"D1"
"156",-0.37019851669902,-0.0954128997400403,-0.0878119666667772,"D1"
"157",0.0556014833273366,0.206387099809945,-0.111711966666462,"D1"
"158",0.353901483293157,0.596287099644542,0.0372880333334251,"D1"
"159",1.05000148329418,0.606887099333107,0.12158803333341,"D1"
"160",0.384101483330596,-0.683412900194526,-0.0251119666668274,"D1"
"161",0.0410014833323658,-0.538012900389731,-0.0417119666667531,"D1"
"162",0.0363014832837507,-0.442612900398672,-0.446611966666751,"D1"
"163",0.626501483318862,0.37488709948957,0.0351880333332701,"D1"
"164",-0.00279851671075448,-0.996012900024652,0.022688033333452,"D1"
"165",0.670501483313274,0.977687099948525,0.205388033333293,"D1"
"166",-0.154498516698368,0.338387100026011,0.104688033333332,"D1"
"167",0.0611014832975343,0.524887099862099,0.14548803333355,"D1"
"168",-0.592398516717367,-0.167712899856269,-0.0121119666664526,"D1"
"169",-0.536398516676854,-0.0447129001840949,0.0617880333334142,"D1"
"170",1.02550148329465,0.499087099917233,0.141488033333189,"D1"
"171",-0.907998516689986,-0.100112900137901,0.111188033333292,"D1"
"172",-0.638298516685609,-0.100612900219858,0.0631880333335175,"D1"
"173",0.995901483285706,0.462887099944055,0.156588033333264,"D1"
"174",0.48710148333339,0.888087099418044,0.174388033333344,"D1"
"175",0.487701483303681,0.256987099535763,-0.103311966666752,"D1"
"176",-0.675398516701534,-0.770112900063396,-0.0324119666665865,"D1"
"177",0.0580014833249152,-0.254012900404632,-0.538011966666545,"D1"
"178",0.0569014833308756,0.750287099741399,0.163888033333478,"D1"
"179",-0.18179851671448,-0.766212900169194,0.0656880333331173,"D1"
"180",0.594001483288594,0.300887099467218,-0.0595119666668324,"D1"
"181",-0.574898516701069,-0.857212900184095,0.0573880333331545,"D1"
"182",0.885101483319886,0.321787099353969,0.0155880333331879,"D1"
"183",-0.400698516692501,-0.112412900663912,-0.208811966666872,"D1"
"184",0.255401483329479,-0.48561289999634,-0.35951196666656,"D1"
"185",-0.807398516684771,0.198187099769711,0.475688033333427,"D1"
"186",0.522201483312529,0.354787100106478,-0.0793119666668645,"D1"
"187",1.11970148328692,0.808987099677324,0.125988033333215,"D1"
"188",-0.226998516707681,0.101787099614739,0.0785880333332898,"D1"
"189",0.837001483305357,0.214687099680305,-0.155811966666533,"D1"
"190",0.386901483288966,-0.934412900358438,-0.076011966666556,"D1"
"191",-0.238298516720533,0.555387100204825,0.364788033333298,"D1"
"192",0.760501483280677,0.198687099851668,-0.152911966666579,"D1"
"193",0.50410148332594,0.591887099668384,0.0353880333332199,"D1"
"194",-0.228698516672011,0.0570871001109481,0.0459880333332876,"D1"
"195",-0.52879851666512,-0.49291290063411,-0.271611966666569,"D1"
"196",-0.440598516666796,-0.169012900441885,-0.130911966666645,"D1"
"197",-0.626498516707215,-0.352812900207937,-0.345311966666486,"D1"
"198",0.50290148332715,0.79468709975481,0.185088033333159,"D1"
"199",-0.118298516666982,0.126987099647522,-0.0654119666664883,"D1"
"200",-0.135698516678531,0.536687099374831,0.249888033333264,"D1"
"201",0.203401483304333,-0.966512899845839,-0.00741196666649557,"D1"
"202",1.2752014832804,0.956087099388242,0.180088033333504,"D1"
"203",0.234201483312063,-0.156712899915874,-0.548811966666563,"D1"
"204",-0.827598516712897,-0.615812900476158,-0.0744119666665028,"D1"
"205",0.26980148331495,0.277687099762261,-0.0663119666664898,"D1"
"206",-0.959798516705632,-0.00721290055662394,0.165388033333329,"D1"
"207",0.369701483286917,0.30988710001111,0.0483880333331399,"D1"
"208",0.838301483308896,0.213287100195885,-0.155411966666634,"D1"
"209",-0.451098516699858,0.166187100112438,0.178488033333451,"D1"
"210",-0.113398516667075,-1.14271290041506,0.0565880333333553,"D1"
"211",0.292501483287197,-0.864812900312245,-0.0134119666668084,"D1"
"212",0.185101483308244,0.81058709975332,0.136488033333535,"D1"
"213",-0.1510985167115,0.526687099598348,0.259488033333128,"D1"
"214",1.18320148333441,0.833187099546194,0.146088033333399,"D1"
"215",0.316801483335439,0.29548710025847,-0.0847119666668732,"D1"
"216",0.102301483333576,-0.506212900392711,-0.0932119666667859,"D1"
"217",-0.628298516676296,-0.287212899886072,-0.168211966666604,"D1"
"218",-0.734298516705167,-0.831212900578976,0.0342880333332687,"D1"
"219",-0.679398516716901,-0.24401290062815,-0.0306119666665836,"D1"
"220",0.403201483306475,0.0916871000081301,-0.389711966666709,"D1"
"221",0.396401483332738,0.72638709936291,0.172688033333543,"D1"
"222",0.144501483300701,-0.709912899881601,0.0376880333333247,"D1"
"223",0.73710148333339,0.913387100212276,0.152088033333257,"D1"
"224",0.799301483319141,0.195387099869549,-0.162511966666898,"D1"
"225",0.823301483294927,0.61548709962517,0.23568803333319,"D1"
"226",0.27080148330424,0.641087099909782,0.117088033333403,"D1"
"227",1.0085014833021,1.04138709977269,0.224688033333223,"D1"
"228",-0.994498516665772,0.0147871002554893,0.193888033333224,"D1"
"229",0.0480014833156019,-0.987312899902463,0.0117880333332323,"D1"
"230",0.839601483312435,0.978687100112438,0.122088033333512,"D1"
"231",-0.455898516695015,-0.93071290012449,0.140388033333238,"D1"
"232",-0.756598516716622,-0.00291290041059256,0.145088033333195,"D1"
"233",-0.15289851668058,-1.15991290006787,0.0623880333332636,"D1"
"234",-0.366798516712151,-0.361312900669873,-0.480111966666755,"D1"
"235",0.902201483317185,0.785487099550664,0.188588033333417,"D1"
"236",0.205401483282913,-0.319312900304794,-0.497411966666732,"D1"
"237",-0.523198516690172,-0.742212899960577,-0.045311966666759,"D1"
"238",-0.296598516695667,-0.543112900108099,-0.393811966666817,"D1"
"239",0.725701483315788,0.601487100124359,0.13438803333338,"D1"
"240",0.769501483300701,0.181987099349499,-0.16051196666649,"D1"
"241",0.529601483314764,0.486787099391222,0.0174880333333931,"D1"
"242",-0.292998516699299,-0.0323128998279572,-0.218511966666483,"D1"
"243",-0.0752985167200677,0.514887100085616,0.214588033333257,"D1"
"244",0.297801483306102,0.535987099632621,0.00838803333317628,"D1"
"245",0.0867014832911082,-0.680912899784744,-0.0105119666668543,"D1"
"246",-0.763198516680859,-0.856012900359929,0.0449880333335386,"D1"
"247",0.767501483322121,0.2010870995,-0.153011966666782,"D1"
"248",0.852401483280119,0.300887099467218,-0.0891119666666782,"D1"
"249",0.326201483316254,0.78888709936291,0.144988033333448,"D1"
"250",-0.161398516676854,-0.528612900525331,-0.398611966666522,"D1"
"251",0.899901483324356,0.52988709975034,0.196988033333128,"D1"
"252",-0.29189851670526,-0.676412899978459,0.0415880333334826,"D1"
"253",0.0254014832898974,-0.148712900467217,-0.547311966666712,"D1"
"254",0.53470148332417,-0.834412899799645,-0.107211966666455,"D1"
"255",1.16480148333358,1.09208710025996,0.199788033333334,"D1"
"256",-0.524298516684212,0.293387100100517,0.423688033333292,"D1"
"257",-1.00369851669529,0.0156870996579528,0.315888033333522,"D1"
"258",-0.819898516696412,-0.534112900495529,-0.0623119666665843,"D1"
"259",-0.330798516690265,-0.613612900488079,-0.290611966666802,"D1"
"260",0.834501483303029,0.450687100179493,0.155588033333515,"D1"
"261",0.822901483334135,0.18628709949553,-0.167111966666653,"D1"
"262",-0.0786985167069361,-1.07621289975941,0.0601880333333611,"D1"
"263",0.648101483297069,0.531887100078166,0.127088033333166,"D1"
"264",-0.48129851667909,0.143287099897861,0.280788033333465,"D1"
"265",0.830401483282913,0.401587099768221,0.133688033333328,"D1"
"266",0.201401483325753,-0.753212899900973,0.0899880333331566,"D1"
"267",-0.300098516687285,-0.45531290024519,-0.466411966666783,"D1"
"268",1.27460148331011,0.845087099820375,0.146288033333349,"D1"
"269",0.387501483317465,-0.912412900477648,-0.0757119666668586,"D1"
"270",0.230101483291946,-0.335112900473177,-0.496511966666731,"D1"
"271",0.0358014833182096,0.627287100069225,0.262488033333284,"D1"
"272",-0.0525985166896135,0.305887099355459,0.0447880333331341,"D1"
"273",0.072201483300887,-0.723912900313735,0.0159880333335423,"D1"
"274",-0.60629851667909,-0.27471290063113,-0.185211966666884,"D1"
"275",0.830201483331621,0.732287099584937,0.228588033333381,"D1"
"276",-0.927798516699113,-0.178712899796665,0.0975880333335226,"D1"
"277",0.221001483325381,-0.851512900553644,0.0773880333331363,"D1"
"278",-0.382698516710661,-0.356412900611758,-0.477511966666498,"D1"
"279",-0.193098516669124,-0.0192129006609321,-0.471211966666488,"D1"
"280",-0.666098516667262,-0.0470129000023007,0.095088033333468,"D1"
"281",0.0966014832956716,0.213887100107968,-0.100711966666495,"D1"
"282",1.29030148329912,0.86518710013479,0.151888033333307,"D1"
"283",-0.988798516686074,-0.636312900111079,0.0316880333334666,"D1"
"284",-0.783898516674526,-0.814712900668383,0.00478803333317046,"D1"
"285",-0.584998516715132,0.0901870997622609,0.202188033333186,"D1"
"286",0.196701483335346,0.706987099722028,0.135388033333129,"D1"
"287",0.028201483306475,0.2314871000126,-0.032311966666839,"D1"
"288",-0.873798516695388,-0.316512900404632,0.215388033333511,"D1"
"289",-0.843198516697157,-0.304812899790704,0.159788033333371,"D1"
"290",-0.610598516708706,0.0964871002361178,0.199188033333485,"D1"
"291",0.0349014833336696,0.632187100127339,0.263688033333437,"D1"
"292",1.06350148329511,0.650087099522352,0.125888033333467,"D1"
"293",-0.402298516710289,-0.11901290062815,-0.157911966666688,"D1"
"294",1.28980148333358,0.936587099917233,0.1773880333335,"D1"
"295",-0.929398516716901,-0.572512900456786,-0.00541196666654287,"D1"
"296",-0.581698516674805,0.167087099514902,0.424388033333344,"D1"
"297",0.825101483322214,0.885487100109458,0.12828803333332,"D1"
"298",-0.574998516705818,-0.646812899969518,-0.249711966666837,"D1"
"299",0.0673014833009802,0.303187100216746,0.0157880333331377,"D1"
"300",0.607901483308524,0.146087099798024,-0.132011966666596,"D1"
"301",0.0767014832817949,-0.672512900084257,-0.00541196666654287,"D1"
"302",0.374901483301073,0.504587099887431,0.0380880333332243,"D1"
"303",-0.3094985166681,0.231387100182474,0.139188033333539,"D1"
"304",-0.484098516695667,-0.84471289999783,0.116088033333199,"D1"
"305",0.378401483292691,0.11408710014075,-0.517411966666714,"D1"
"306",0.409401483309921,0.105487099848688,-0.443811966666544,"D1"
"307",-0.84039851668058,-0.754912899807096,-0.110911966666663,"D1"
"308",-0.239398516714573,0.0453870994970202,0.0440880333335372,"D1"
"309",0.449001483328175,0.712287100031972,0.178988033333553,"D1"
"310",0.429401483328547,0.112587099894881,-0.486411966666765,"D1"
"311",0.0499014832894318,0.20978709962219,-0.0963119666666898,"D1"
"312",0.945801483292598,0.384387100115418,0.119388033333507,"D1"
"313",-0.276598516677041,-0.53981290012598,-0.40861196666674,"D1"
"314",0.112401483289432,-1.03691290039569,-0.00741196666649557,"D1"
"315",1.15270148328273,0.675187099725008,0.137388033333536,"D1"
"316",-0.599898516666144,-0.769312900491059,-0.0294119666668848,"D1"
"317",1.30570148333209,0.906587099656463,0.16688803333318,"D1"
"318",0.806901483330876,0.592487099580467,0.17718803333355,"D1"
"319",0.607201483333483,-0.789312900044024,-0.198411966666754,"D1"
"320",-0.129998516698834,-1.12961290031672,0.0574880333333567,"D1"
"321",0.140201483329292,0.353487099520862,0.0176880333333429,"D1"
"322",-1.00769851671066,0.00248709972947836,0.220288033333418,"D1"
"323",0.845601483306382,0.810087099671364,0.190288033333218,"D1"
"324",0.403101483301725,0.109787099994719,-0.463911966666728,"D1"
"325",-0.0541985167074017,-0.391212900169194,-0.498811966666835,"D1"
"326",-0.476098516664933,-0.207712899893522,-0.187511966666534,"D1"
"327",-0.620498516713269,0.385987100191414,0.44688803333338,"D1"
"328",-0.103898516681511,0.350987100042403,0.0849880333335022,"D1"
"329",0.163001483306289,-0.327712900005281,-0.484411966666812,"D1"
"330",-0.281898516695946,-0.582912900485098,0.00498803333312026,"D1"
"331",-0.590498516685329,-0.10301289986819,0.0420880333331297,"D1"
"332",-0.236698516702745,0.170687099918723,0.092688033333161,"D1"
"333",-0.435798516671639,-0.160812900401652,-0.176911966666466,"D1"
"334",-0.12099851667881,-0.278112900443375,-0.519711966666819,"D1"
"335",0.39280148333637,0.110087099485099,-0.476211966666597,"D1"
"336",1.25000148330582,0.807287099771202,0.108888033333187,"D1"
"337",-0.0885985167114995,-0.949812900274992,0.0334880333334695,"D1"
"338",-0.0824985167128034,-0.593912900425494,0.0128880333331836,"D1"
"339",1.09630148328142,0.532187099568546,0.0872880333331523,"D1"
"340",0.824901483312715,0.602487099356949,0.236188033333292,"D1"
"341",0.15990148333367,0.646487100049853,0.180888033333304,"D1"
"342",0.383501483302098,0.108487099409103,-0.470411966666688,"D1"
"343",0.885601483285427,0.72498709987849,0.226388033333478,"D1"
"344",1.07920148328412,0.555487100034952,0.11068803333319,"D1"
"345",-0.793298516713548,-0.204812900163233,0.0482880333333924,"D1"
"346",-0.0806985166855156,0.345087099820375,0.0923880333334637,"D1"
"347",0.283101483306382,-0.86681290064007,-0.00891196666680116,"D1"
"348",-0.339598516700789,-0.747912900522351,0.0570880333334571,"D1"
"349",0.78370148333488,0.762487099505961,0.162888033333275,"D1"
"350",0.416001483332366,0.29538709949702,-0.121611966666478,"D1"
"351",-0.0220985166961327,0.097487099468708,-0.319211966666444,"D1"
"352",-0.546598516695667,-0.24291290063411,-0.24081196666657,"D1"
"353",0.56720148329623,0.0989870997145772,-0.359211966666862,"D1"
"354",0.30070148332743,0.292887100018561,-0.0749119666666047,"D1"
"355",-0.479898516670801,-0.839712900109589,0.110788033333392,"D1"
"356",0.226901483314577,-0.530012900009751,-0.104311966666501,"D1"
"357",-0.690698516671546,-0.685512900352478,-0.228711966666651,"D1"
"358",0.510601483285427,0.94248710013926,0.122188033333259,"D1"
"359",-0.0957985167042352,0.571787099353969,0.248888033333515,"D1"
"360",0.211401483335067,0.252887099981308,-0.0910119666668834,"D1"
"361",0.0534014832810499,0.310387100093067,0.024488033333455,"D1"
"362",0.505401483329479,0.338287100195885,-0.0832119666665676,"D1"
"363",-0.328398516692687,0.509387100115418,0.36718803333315,"D1"
"364",1.00170148332836,0.411987099796534,0.0978880333332199,"D1"
"365",0.376001483295113,0.1064871000126,-0.454311966666864,"D1"
"366",0.0568014833261259,0.529987099580467,0.180588033333152,"D1"
"367",-0.0822985167033039,0.391187099739909,0.113088033333497,"D1"
"368",1.18890148331411,0.604587099514902,0.089288033333105,"D1"
"369",0.22210148331942,-0.563812900334597,-0.0675119666666433,"D1"
"370",-0.33919851668179,0.244687099941075,0.149988033333102,"D1"
"371",0.237501483294182,0.580987099558115,0.012788033333436,"D1"
"372",0.945401483331807,0.770687099546194,0.199088033333283,"D1"
"373",0.610701483325101,0.955287099815905,0.175488033333295,"D1"
"374",0.468301483313553,0.149087099358439,-0.15841196666679,"D1"
"375",0.108701483288314,-1.03431290015578,-0.00511196666684555,"D1"
"376",-0.836398516665213,-0.495712900534272,-0.00371196666674223,"D1"
"377",-1.01099851669278,0.01468709949404,0.262788033333436,"D1"
"378",0.331001483311411,0.466087100096047,0.116888033333453,"D1"
"379",0.563401483290363,0.130587100051343,-0.145511966666618,"D1"
"380",-0.029998516663909,0.664787099696696,0.299588033333293,"D1"
"381",-0.24589851667406,0.0332870995625854,-0.00341196666659016,"D1"
"382",0.296501483302563,-0.964912899769843,-0.0561119666667764,"D1"
"383",-0.624798516684677,0.231587099842727,0.504688033333423,"D1"
"384",0.259301483281888,0.343987099826336,0.0542880333332505,"D1"
"385",0.560001483303495,0.840587100014091,0.20338803333334,"D1"
"386",-0.108398516662419,0.430887099355459,0.14718803333335,"D1"
"387",1.08110148331616,0.453787099570036,0.0599880333334113,"D1"
"388",0.663401483325288,0.868487100116909,0.197888033333129,"D1"
"389",0.547901483310852,0.565887100063264,0.0735880333331806,"D1"
"390",-0.603098516701721,-0.281612900085747,-0.399511966666523,"D1"
"391",0.427701483306009,0.665787099860609,0.164988033333429,"D1"
"392",0.135201483324636,-0.493512900546193,-0.297211966666509,"D1"
"393",0.809001483314205,0.619287099689245,0.197588033333432,"D1"
"394",-0.0798985167057253,0.00158709939569235,-0.508611966666649,"D1"
"395",-0.592298516712617,-0.252412900328636,-0.329611966666562,"D1"
"396",-0.90279851667583,0.100787099450827,0.416188033333128,"D1"
"397",-0.225398516689893,-1.16721289977431,0.0732880333334833,"D1"
"398",0.655201483285055,0.097487099468708,-0.235011966666661,"D1"
"399",0.511201483313926,-0.712312900461257,-0.056511966666676,"D1"
"400",0.58230148331495,0.354087099432945,-0.033311966666588,"D1"
"401",-0.629598516679835,-0.679712899960577,-0.245311966666577,"D1"
"402",-0.636198516702279,-0.444612899795175,-0.281611966666787,"D1"
"403",-0.58929851668654,-0.183512900024652,-0.0297119666665822,"D1"
"404",-0.600498516694643,-0.796212900429964,0.0218880333331981,"D1"
"405",0.469501483312342,0.633087099529803,0.132688033333125,"D1"
"406",-0.388798516709358,0.532787099480629,0.398988033333353,"D1"
"407",0.173801483295392,0.711487099528313,0.135788033333483,"D1"
"408",0.295901483332273,-0.938912900164723,-0.0572119666667277,"D1"
"409",0.656201483332552,0.18598710000515,-0.138511966666556,"D1"
"410",-0.847898516687565,-0.789212900213897,-0.0723119666668026,"D1"
"411",0.996001483290456,0.426487099379301,0.119188033333103,"D1"
"412",0.654801483324263,0.135787099599838,-0.158711966666488,"D1"
"413",-0.391798516677227,-0.524812900461257,-0.294011966666858,"D1"
